key;result
6b3f5c19fe5048a78b0becb4c4fd8d64;{"time": "2018-12-06T13:01:36.983869", "fingerprints": ["ead994cedeaae5ddcfb265b72d4260dcc9991e38", "ead994cedeaae5ddcfb265b72d4260dcc9991e38", "ead994cedeaae5ddcfb265b72d4260dcc9991e38", "ead994cedeaae5ddcfb265b72d4260dcc9991e38", "ead994cedeaae5ddcfb265b72d4260dcc9991e38"], "cookie_id": "f49faf90143d454fa29ebb0315432c15"}
9bc0c7d2a3144610a674d296ef4cce21;{"time": "2018-12-06T13:02:00.603401", "fingerprints": ["23d76290ffd7d302f5b444c73b3732171e8ba810", "23d76290ffd7d302f5b444c73b3732171e8ba810", "23d76290ffd7d302f5b444c73b3732171e8ba810", "23d76290ffd7d302f5b444c73b3732171e8ba810", "23d76290ffd7d302f5b444c73b3732171e8ba810"], "cookie_id": "e00e928cbc7e49838808a03b9af8f475"}
05fbd02998c74db8be5dde538788bfa5;{"time": "2018-12-06T13:02:29.959396", "fingerprints": ["a5dbef65051499372b77dd523dc602085b4a6ab5", "a5dbef65051499372b77dd523dc602085b4a6ab5", "a5dbef65051499372b77dd523dc602085b4a6ab5", "a5dbef65051499372b77dd523dc602085b4a6ab5", "a5dbef65051499372b77dd523dc602085b4a6ab5"], "cookie_id": "c82b69fac960444db7ab134bb282a149"}
a5f1dcb672b64558aacdda73ec34e479;{"time": "2018-12-06T13:00:37.135933", "fingerprints": ["bf9358f1b459088088a28ef48bc118b42ce2a985", "bf9358f1b459088088a28ef48bc118b42ce2a985", "bf9358f1b459088088a28ef48bc118b42ce2a985", "bf9358f1b459088088a28ef48bc118b42ce2a985", "bf9358f1b459088088a28ef48bc118b42ce2a985"], "cookie_id": "0f305341999a45c7a1357064ac436140"}
9f3a84bd6cd1483887e04ba3d76027ef;{"time": "2018-12-06T13:01:14.845609", "fingerprints": ["91b35bf67779b5575df9b8a0820c93be68997424", "91b35bf67779b5575df9b8a0820c93be68997424", "91b35bf67779b5575df9b8a0820c93be68997424", "91b35bf67779b5575df9b8a0820c93be68997424", "91b35bf67779b5575df9b8a0820c93be68997424"], "cookie_id": "c50256a1699d45e2a74627e367352c23"}
2fc7755e68d14e33b9aebddcd397a026;{"time": "2018-12-06T13:01:18.108877", "fingerprints": ["b19569aa390c08844e458c971ce63900bce39cec", "b19569aa390c08844e458c971ce63900bce39cec", "b19569aa390c08844e458c971ce63900bce39cec", "b19569aa390c08844e458c971ce63900bce39cec", "b19569aa390c08844e458c971ce63900bce39cec"], "cookie_id": "0f548f3377c44caf92419453de64c4c6"}
0f8ef4bcf3ae4179a9e7f1ab06a60c86;{ }
1b3b9668ce034041a6a19a278a95bbde;{"time": "2018-12-06T13:00:59.667411", "fingerprints": ["34f2d695f6383ff9d352388f3b24e5fb43dd6a79", "34f2d695f6383ff9d352388f3b24e5fb43dd6a79", "34f2d695f6383ff9d352388f3b24e5fb43dd6a79", "34f2d695f6383ff9d352388f3b24e5fb43dd6a79", "34f2d695f6383ff9d352388f3b24e5fb43dd6a79"], "cookie_id": "708a15365b664cef9e87f092db20d5f7"}
709ad8a2218747b18df809a06a429a62;{"time": "2018-12-06T13:02:11.456750", "fingerprints": ["e31aac1e316307b7551c66f490b662206c030a81", "e31aac1e316307b7551c66f490b662206c030a81", "e31aac1e316307b7551c66f490b662206c030a81", "e31aac1e316307b7551c66f490b662206c030a81", "e31aac1e316307b7551c66f490b662206c030a81"], "cookie_id": "bbb84a21edfa48db864b238f66c620cf"}
7805565cbe9546ababba33055a043a26;{"time": "2018-12-06T13:01:20.611210", "fingerprints": ["b37647a4837e44cf6cac5aee15889a76d142ea0b", "b37647a4837e44cf6cac5aee15889a76d142ea0b", "b37647a4837e44cf6cac5aee15889a76d142ea0b", "b37647a4837e44cf6cac5aee15889a76d142ea0b", "b37647a4837e44cf6cac5aee15889a76d142ea0b"], "cookie_id": "540ac1ca8fa947eeadf7bbc50c5f2565"}
7cbdec86f3584a51875f8f33ebd516bb;{"time": "2018-12-06T13:01:35.425883", "fingerprints": ["58dba35cc52700babc701fcdd064693cea7b5fca", "58dba35cc52700babc701fcdd064693cea7b5fca", "58dba35cc52700babc701fcdd064693cea7b5fca", "58dba35cc52700babc701fcdd064693cea7b5fca", "58dba35cc52700babc701fcdd064693cea7b5fca"], "cookie_id": "7546b5c6aadb4e63a8a3d135b6700abb"}
02b13e1f191745269c31808ced291107;{"time": "2018-12-06T13:00:02.677986", "fingerprints": ["58dba35cc52700babc701fcdd064693cea7b5fca", "58dba35cc52700babc701fcdd064693cea7b5fca", "58dba35cc52700babc701fcdd064693cea7b5fca", "58dba35cc52700babc701fcdd064693cea7b5fca", "58dba35cc52700babc701fcdd064693cea7b5fca"], "cookie_id": "7546b5c6aadb4e63a8a3d135b6700abb"}
e74f1d78dcd64cca998b21a80377d18d;{"time": "2018-12-06T13:01:01.915464", "fingerprints": ["ead994cedeaae5ddcfb265b72d4260dcc9991e38", "ead994cedeaae5ddcfb265b72d4260dcc9991e38", "ead994cedeaae5ddcfb265b72d4260dcc9991e38", "ead994cedeaae5ddcfb265b72d4260dcc9991e38", "ead994cedeaae5ddcfb265b72d4260dcc9991e38"], "cookie_id": "f49faf90143d454fa29ebb0315432c15"}
0f431d56fccb44ff8554cea444f435cd;{"time": "2018-12-06T13:00:21.908602", "fingerprints": ["66d6c95037762691e59df82335b4f4d2efabb50a", "66d6c95037762691e59df82335b4f4d2efabb50a", "66d6c95037762691e59df82335b4f4d2efabb50a", "66d6c95037762691e59df82335b4f4d2efabb50a", "66d6c95037762691e59df82335b4f4d2efabb50a"], "cookie_id": "14aa89fc67a94840845737def5e8ffdf"}
31e803f8fe58410898a43b6f163f0f68;{"time": "2018-12-06T13:01:49.266266", "fingerprints": ["aec2c96bfa44eae0d94ad2e479191c037844a22e", "aec2c96bfa44eae0d94ad2e479191c037844a22e", "aec2c96bfa44eae0d94ad2e479191c037844a22e", "aec2c96bfa44eae0d94ad2e479191c037844a22e", "aec2c96bfa44eae0d94ad2e479191c037844a22e"], "cookie_id": "f65b8d2f44d1436d800d08f59f22f56f"}
82e18fb61f6c4396a1fb1ac3d5161b52;{"time": "2018-12-06T13:01:21.679001", "fingerprints": ["10ded1dbcd99aa1a7e3498a840277e615554f2d5", "10ded1dbcd99aa1a7e3498a840277e615554f2d5", "10ded1dbcd99aa1a7e3498a840277e615554f2d5", "10ded1dbcd99aa1a7e3498a840277e615554f2d5", "10ded1dbcd99aa1a7e3498a840277e615554f2d5"], "cookie_id": "47b0471efa56481181487f148f637405"}
186b168f0bf547f59afe1f85bbc36114;{"time": "2018-12-06T13:01:37.050006", "fingerprints": ["639f37feef2cee11fa22e69bea9677cab70001e9", "639f37feef2cee11fa22e69bea9677cab70001e9", "639f37feef2cee11fa22e69bea9677cab70001e9", "639f37feef2cee11fa22e69bea9677cab70001e9", "639f37feef2cee11fa22e69bea9677cab70001e9"], "cookie_id": "d97a84ad883c43ef8043a68d27055426"}
0a55d022ee4c40a5a065c75dbfe84921;{ }
ad900616a70848d38a839bff1ada2266;{"time": "2018-12-06T13:00:13.558280", "fingerprints": ["e7e7780c6d34bc038b482b67c7a87240d13440cc", "e7e7780c6d34bc038b482b67c7a87240d13440cc", "e7e7780c6d34bc038b482b67c7a87240d13440cc", "e7e7780c6d34bc038b482b67c7a87240d13440cc", "e7e7780c6d34bc038b482b67c7a87240d13440cc"], "cookie_id": null}
5e0ccc433c184f2e8ee9e82f23d3c031;{"time": "2018-12-06T13:01:25.486938", "fingerprints": ["fdf83f2c21cc625ffa83b6a1addb52d8c01d1c7c", "fdf83f2c21cc625ffa83b6a1addb52d8c01d1c7c", "fdf83f2c21cc625ffa83b6a1addb52d8c01d1c7c", "fdf83f2c21cc625ffa83b6a1addb52d8c01d1c7c", "fdf83f2c21cc625ffa83b6a1addb52d8c01d1c7c"], "cookie_id": "f2ee704c799c4b558b0e7b0aece402b5"}
6c3269c6044f4a589581f585155499a4;{"time": "2018-12-06T13:01:06.771430", "fingerprints": ["639f37feef2cee11fa22e69bea9677cab70001e9", "639f37feef2cee11fa22e69bea9677cab70001e9", "639f37feef2cee11fa22e69bea9677cab70001e9", "639f37feef2cee11fa22e69bea9677cab70001e9", "639f37feef2cee11fa22e69bea9677cab70001e9"], "cookie_id": "d97a84ad883c43ef8043a68d27055426"}
65fec21c5e28448fab0d3481912269d4;{"time": "2018-12-06T13:01:57.300212", "fingerprints": ["4e4e3f11cc94760b4b27484d1935eb530bdb4ae9", "4e4e3f11cc94760b4b27484d1935eb530bdb4ae9", "4e4e3f11cc94760b4b27484d1935eb530bdb4ae9", "4e4e3f11cc94760b4b27484d1935eb530bdb4ae9", "4e4e3f11cc94760b4b27484d1935eb530bdb4ae9"], "cookie_id": "b5f1361fd83f4ad6a23f6e1bc42effad"}
09cf3a7f307546efb0a0e8ae0d8357ff;{"time": "2018-12-06T13:02:04.218080", "fingerprints": ["f7d04595b8179da769bc94d045ae80060521885e", "f7d04595b8179da769bc94d045ae80060521885e", "f7d04595b8179da769bc94d045ae80060521885e", "f7d04595b8179da769bc94d045ae80060521885e", "f7d04595b8179da769bc94d045ae80060521885e"], "cookie_id": "145878e998a54e60bc0948e75df6e54b"}
017591ea513e4e3eb08b8c4e1280361d;{"time": "2018-12-06T13:01:35.867280", "fingerprints": ["b37647a4837e44cf6cac5aee15889a76d142ea0b", "b37647a4837e44cf6cac5aee15889a76d142ea0b", "b37647a4837e44cf6cac5aee15889a76d142ea0b", "b37647a4837e44cf6cac5aee15889a76d142ea0b", "b37647a4837e44cf6cac5aee15889a76d142ea0b"], "cookie_id": "540ac1ca8fa947eeadf7bbc50c5f2565"}
22463484f04347a59a4ed2216631a6bc;{"time": "2018-12-06T13:02:18.647504", "fingerprints": ["d804c3051fe7d6f8e920383387c1a214737a6f12", "d804c3051fe7d6f8e920383387c1a214737a6f12", "d804c3051fe7d6f8e920383387c1a214737a6f12", "d804c3051fe7d6f8e920383387c1a214737a6f12", "d804c3051fe7d6f8e920383387c1a214737a6f12"], "cookie_id": "a8e85855ddd7438aac8de177e888db87"}
e540b22f176847dc9921ebc7cb62b461;{"time": "2018-12-06T13:00:35.816312", "fingerprints": ["5f983ac2ae09390fe063a8b9bc0c734d658b0424", "5f983ac2ae09390fe063a8b9bc0c734d658b0424", "5f983ac2ae09390fe063a8b9bc0c734d658b0424", "5f983ac2ae09390fe063a8b9bc0c734d658b0424", "5f983ac2ae09390fe063a8b9bc0c734d658b0424"], "cookie_id": "9a9d71241bdf4f0a82fc3d9b59131405"}
d8ec7909ac5d4ceea43dfb5f93452850;{"time": "2018-12-06T13:02:04.451420", "fingerprints": ["ddf55d24d41fc4adbf0377ec3782f62184dbdf7a", "ddf55d24d41fc4adbf0377ec3782f62184dbdf7a", "ddf55d24d41fc4adbf0377ec3782f62184dbdf7a", "ddf55d24d41fc4adbf0377ec3782f62184dbdf7a", "ddf55d24d41fc4adbf0377ec3782f62184dbdf7a"], "cookie_id": "0ddaca4b54fe4a67b56a7dddbe5899ca"}
a946a059a3874e609fd5a4d15914805f;{"time": "2018-12-06T13:02:01.228528", "fingerprints": ["aec2c96bfa44eae0d94ad2e479191c037844a22e", "aec2c96bfa44eae0d94ad2e479191c037844a22e", "aec2c96bfa44eae0d94ad2e479191c037844a22e", "aec2c96bfa44eae0d94ad2e479191c037844a22e", "aec2c96bfa44eae0d94ad2e479191c037844a22e"], "cookie_id": "f65b8d2f44d1436d800d08f59f22f56f"}
23afdcefa91f4fc5a6470c8296b70e1c;{"time": "2018-12-06T13:01:24.055394", "fingerprints": ["d804c3051fe7d6f8e920383387c1a214737a6f12", "d804c3051fe7d6f8e920383387c1a214737a6f12", "d804c3051fe7d6f8e920383387c1a214737a6f12", "d804c3051fe7d6f8e920383387c1a214737a6f12", "d804c3051fe7d6f8e920383387c1a214737a6f12"], "cookie_id": "a8e85855ddd7438aac8de177e888db87"}
36dca3a6bb5e48d2988c3c0fed1f3673;{"time": "2018-12-06T13:00:12.110021", "fingerprints": ["5f983ac2ae09390fe063a8b9bc0c734d658b0424", "5f983ac2ae09390fe063a8b9bc0c734d658b0424", "5f983ac2ae09390fe063a8b9bc0c734d658b0424", "5f983ac2ae09390fe063a8b9bc0c734d658b0424", "5f983ac2ae09390fe063a8b9bc0c734d658b0424"], "cookie_id": "9a9d71241bdf4f0a82fc3d9b59131405"}
64f6389d446a41f18dbad861408ccf76;{"time": "2018-12-06T13:01:49.739550", "fingerprints": ["3f8084fe536ca1245d70389847df954b5dfe66bf", "3f8084fe536ca1245d70389847df954b5dfe66bf", "3f8084fe536ca1245d70389847df954b5dfe66bf", "3f8084fe536ca1245d70389847df954b5dfe66bf", "3f8084fe536ca1245d70389847df954b5dfe66bf"], "cookie_id": "f770453540ec4f159ba247fffa9f8145"}
a6d9e88378254cbe87c70e8c85779e65;{"time": "2018-12-06T12:54:41.005852", "fingerprints": ["4d72d196abc53268c3df3a5a756bc199cd6190b0", "4d72d196abc53268c3df3a5a756bc199cd6190b0", "4d72d196abc53268c3df3a5a756bc199cd6190b0", "4d72d196abc53268c3df3a5a756bc199cd6190b0", "4d72d196abc53268c3df3a5a756bc199cd6190b0"], "cookie_id": "5ded1b1cd4474bf5b6ea430e53edabed"}
97a1ed7e9a0f449d922cc2d085d6da0c;{"time": "2018-12-06T13:01:46.462922", "fingerprints": ["bf9358f1b459088088a28ef48bc118b42ce2a985", "bf9358f1b459088088a28ef48bc118b42ce2a985", "bf9358f1b459088088a28ef48bc118b42ce2a985", "bf9358f1b459088088a28ef48bc118b42ce2a985", "bf9358f1b459088088a28ef48bc118b42ce2a985"], "cookie_id": "0f305341999a45c7a1357064ac436140"}
01b440553b89484a82f67126f298827d;{"time": "2018-12-06T13:01:57.555388", "fingerprints": ["b343f7e2957a0af932699b979362dbe7aa6bd478", "b343f7e2957a0af932699b979362dbe7aa6bd478", "b343f7e2957a0af932699b979362dbe7aa6bd478", "b343f7e2957a0af932699b979362dbe7aa6bd478", "b343f7e2957a0af932699b979362dbe7aa6bd478"], "cookie_id": "6b183ee4ad0846ec8f1d5f0b9b48d95a"}
2f00508fc3a54080a5ef4aaf33c4db2c;{"time": "2018-12-06T13:00:25.433590", "fingerprints": ["c69d75d0b315b10d9713d45e653a5d0da4381e25", "c69d75d0b315b10d9713d45e653a5d0da4381e25", "c69d75d0b315b10d9713d45e653a5d0da4381e25", "c69d75d0b315b10d9713d45e653a5d0da4381e25", "c69d75d0b315b10d9713d45e653a5d0da4381e25"], "cookie_id": "bf1df7ad38ae4fb383873944356ac73c"}
04ca9a54a7404c9db9a36cd7df7a15ec;{"time": "2018-12-06T13:01:27.846757", "fingerprints": ["b37647a4837e44cf6cac5aee15889a76d142ea0b", "b37647a4837e44cf6cac5aee15889a76d142ea0b", "b37647a4837e44cf6cac5aee15889a76d142ea0b", "b37647a4837e44cf6cac5aee15889a76d142ea0b", "b37647a4837e44cf6cac5aee15889a76d142ea0b"], "cookie_id": "540ac1ca8fa947eeadf7bbc50c5f2565"}
1119b93b67864f7da5afc2cc708dfcab;{"time": "2018-12-06T13:02:11.457151", "fingerprints": ["d804c3051fe7d6f8e920383387c1a214737a6f12", "d804c3051fe7d6f8e920383387c1a214737a6f12", "d804c3051fe7d6f8e920383387c1a214737a6f12", "d804c3051fe7d6f8e920383387c1a214737a6f12", "d804c3051fe7d6f8e920383387c1a214737a6f12"], "cookie_id": "a8e85855ddd7438aac8de177e888db87"}
f932c2fdecb64ebdaf1bb1bfa372bba9;{"time": "2018-12-06T13:04:08.395423", "fingerprints": ["6aa976f31688574c3931c448ab725e67f1eec6c5", "6aa976f31688574c3931c448ab725e67f1eec6c5", "6aa976f31688574c3931c448ab725e67f1eec6c5", "6aa976f31688574c3931c448ab725e67f1eec6c5", "6aa976f31688574c3931c448ab725e67f1eec6c5"], "cookie_id": "d5a3eb5c1b91458eb1d66ef3cc529577"}
28ea8fb7efe84e75b5ab504883166d02;{"time": "2018-12-06T13:02:19.357578", "fingerprints": ["21a54b89b435946336ca1f5a3b5feaf89b8ab37c", "21a54b89b435946336ca1f5a3b5feaf89b8ab37c", "21a54b89b435946336ca1f5a3b5feaf89b8ab37c", "21a54b89b435946336ca1f5a3b5feaf89b8ab37c", "21a54b89b435946336ca1f5a3b5feaf89b8ab37c"], "cookie_id": "fc1b500c0c7541ab9d205660ad5b3dec"}
6b17b2bcbe90473fb7096bcf784b0aa3;{"time": "2018-12-06T13:00:38.451154", "fingerprints": ["3f8084fe536ca1245d70389847df954b5dfe66bf", "3f8084fe536ca1245d70389847df954b5dfe66bf", "3f8084fe536ca1245d70389847df954b5dfe66bf", "3f8084fe536ca1245d70389847df954b5dfe66bf", "3f8084fe536ca1245d70389847df954b5dfe66bf"], "cookie_id": "f770453540ec4f159ba247fffa9f8145"}
05e71734c5c3453fb6f0536d9bd5199c;{"time": "2018-12-06T13:02:19.992594", "fingerprints": ["141aa53d0f309ffea8eca69a0c7cdc70b275979e", "141aa53d0f309ffea8eca69a0c7cdc70b275979e", "141aa53d0f309ffea8eca69a0c7cdc70b275979e", "141aa53d0f309ffea8eca69a0c7cdc70b275979e", "141aa53d0f309ffea8eca69a0c7cdc70b275979e"], "cookie_id": "4dbb05d2f22a41028ddf268260e0e206"}
d93689f7017f432081fc70b88a473ef6;{"time": "2018-12-06T13:02:25.205262", "fingerprints": ["1176062c85deb03cd164d5fe99b674d7ec281a7b", "1176062c85deb03cd164d5fe99b674d7ec281a7b", "1176062c85deb03cd164d5fe99b674d7ec281a7b", "1176062c85deb03cd164d5fe99b674d7ec281a7b", "1176062c85deb03cd164d5fe99b674d7ec281a7b"], "cookie_id": "69e50c98e325493481c5fcf3fe8f2955"}
0b532cdded9c4b1bb2cca815d5401b05;{ }
22dab86957324179adab48b6603cae42;{"time": "2018-12-06T13:04:10.414130", "fingerprints": ["848509c37d34a93b6a8238670f326dd8069e66ac", "848509c37d34a93b6a8238670f326dd8069e66ac", "848509c37d34a93b6a8238670f326dd8069e66ac", "848509c37d34a93b6a8238670f326dd8069e66ac", "848509c37d34a93b6a8238670f326dd8069e66ac"], "cookie_id": "e00e928cbc7e49838808a03b9af8f475"}
59a807ed32cf441e816b016724c57055;{"time": "2018-12-06T13:01:28.139195", "fingerprints": ["6aa976f31688574c3931c448ab725e67f1eec6c5", "6aa976f31688574c3931c448ab725e67f1eec6c5", "6aa976f31688574c3931c448ab725e67f1eec6c5", "6aa976f31688574c3931c448ab725e67f1eec6c5", "6aa976f31688574c3931c448ab725e67f1eec6c5"], "cookie_id": "d5a3eb5c1b91458eb1d66ef3cc529577"}
8ebe077804b0421b9319e7895fc930d4;{"time": "2018-12-06T13:01:59.245026", "fingerprints": ["8251a75734d2bdf0b407982efd19920e7b45ef39", "8251a75734d2bdf0b407982efd19920e7b45ef39", "8251a75734d2bdf0b407982efd19920e7b45ef39", "8251a75734d2bdf0b407982efd19920e7b45ef39", "8251a75734d2bdf0b407982efd19920e7b45ef39"], "cookie_id": "8ba8ce10cf87469b9539ada19032105e"}
daecc8aa39f0422b9d84cd5c86ff89af;{"time": "2018-12-06T13:01:30.971590", "fingerprints": ["5ec19e26ba647b2fc9e04e1200f5501f4711bc1f", "5ec19e26ba647b2fc9e04e1200f5501f4711bc1f", "5ec19e26ba647b2fc9e04e1200f5501f4711bc1f", "5ec19e26ba647b2fc9e04e1200f5501f4711bc1f", "5ec19e26ba647b2fc9e04e1200f5501f4711bc1f"], "cookie_id": "4883950fa7174901a3db4f0f46a730e0"}
5402a55b38c646ad8e7a34ca4dff81b0;{"time": "2018-12-06T13:01:11.695043", "fingerprints": ["8251a75734d2bdf0b407982efd19920e7b45ef39", "8251a75734d2bdf0b407982efd19920e7b45ef39", "8251a75734d2bdf0b407982efd19920e7b45ef39", "8251a75734d2bdf0b407982efd19920e7b45ef39", "8251a75734d2bdf0b407982efd19920e7b45ef39"], "cookie_id": "8ba8ce10cf87469b9539ada19032105e"}
ce487ab96ae64b96b655392206aba1bb;{"time": "2018-12-06T13:01:37.099968", "fingerprints": ["10ded1dbcd99aa1a7e3498a840277e615554f2d5", "10ded1dbcd99aa1a7e3498a840277e615554f2d5", "10ded1dbcd99aa1a7e3498a840277e615554f2d5", "10ded1dbcd99aa1a7e3498a840277e615554f2d5", "10ded1dbcd99aa1a7e3498a840277e615554f2d5"], "cookie_id": "47b0471efa56481181487f148f637405"}
608a7514c17045138152bf78bb671c02;{"time": "2018-12-06T13:02:00.291413", "fingerprints": ["06cbc3eb4579d5a3db6199f59ba094bd4110adac", "06cbc3eb4579d5a3db6199f59ba094bd4110adac", "06cbc3eb4579d5a3db6199f59ba094bd4110adac", "06cbc3eb4579d5a3db6199f59ba094bd4110adac", "06cbc3eb4579d5a3db6199f59ba094bd4110adac"], "cookie_id": "96f436bf85b340d1976285d85167515b"}
4c5f319b177142e097610da4b3b5bc72;{ }
39fa1a60e1e44d1b868dbd33dfc5536f;{"time": "2018-12-06T13:01:13.976839", "fingerprints": ["93744e004121b7e450f07f345d88f0a78f9e139b", "93744e004121b7e450f07f345d88f0a78f9e139b", "93744e004121b7e450f07f345d88f0a78f9e139b", "93744e004121b7e450f07f345d88f0a78f9e139b", "93744e004121b7e450f07f345d88f0a78f9e139b"], "cookie_id": "8709ea3f250944fcb73021a1eef77f8f"}
6bef98e405f54f83b870bd42f8c76d8c;{"time": "2018-12-06T13:01:48.555491", "fingerprints": ["60bf82699d7afcbb3a998e961e6ea8374d771a16", "60bf82699d7afcbb3a998e961e6ea8374d771a16", "60bf82699d7afcbb3a998e961e6ea8374d771a16", "60bf82699d7afcbb3a998e961e6ea8374d771a16", "60bf82699d7afcbb3a998e961e6ea8374d771a16"], "cookie_id": "5ad7c6b2a9294150848d34e0b45da425"}
eaf9f13a3c754de3982b3699dcba2b8e;{"time": "2018-12-06T13:02:17.646536", "fingerprints": ["3730f91aa16bd8c549d54fef46e3124ed5f694f5", "3730f91aa16bd8c549d54fef46e3124ed5f694f5", "3730f91aa16bd8c549d54fef46e3124ed5f694f5", "3730f91aa16bd8c549d54fef46e3124ed5f694f5", "3730f91aa16bd8c549d54fef46e3124ed5f694f5"], "cookie_id": "29dbb22aa45a44d798c0c75b97291226"}
dbfadc799d814d68bc4771fc321ea4ce;{ }
49eb130fa14d4775bb5bac630377a3a3;{"time": "2018-12-06T13:02:15.609263", "fingerprints": ["461a2ec3c8effe2540bfc4f7097bcb61922b2915", "461a2ec3c8effe2540bfc4f7097bcb61922b2915", "461a2ec3c8effe2540bfc4f7097bcb61922b2915", "461a2ec3c8effe2540bfc4f7097bcb61922b2915", "461a2ec3c8effe2540bfc4f7097bcb61922b2915"], "cookie_id": "d2a9c1960a084c169d598126bc257612"}
55c7fbc6501541379e1810bf815383bf;{"time": "2018-12-06T13:01:55.142838", "fingerprints": ["5f983ac2ae09390fe063a8b9bc0c734d658b0424", "5f983ac2ae09390fe063a8b9bc0c734d658b0424", "5f983ac2ae09390fe063a8b9bc0c734d658b0424", "5f983ac2ae09390fe063a8b9bc0c734d658b0424", "5f983ac2ae09390fe063a8b9bc0c734d658b0424"], "cookie_id": "9a9d71241bdf4f0a82fc3d9b59131405"}
8848eb92d64747f58d90beeb2361e3f1;{"time": "2018-12-06T13:02:20.675540", "fingerprints": ["66d6c95037762691e59df82335b4f4d2efabb50a", "66d6c95037762691e59df82335b4f4d2efabb50a", "66d6c95037762691e59df82335b4f4d2efabb50a", "66d6c95037762691e59df82335b4f4d2efabb50a", "66d6c95037762691e59df82335b4f4d2efabb50a"], "cookie_id": "14aa89fc67a94840845737def5e8ffdf"}
b8b8ee45f50f417f8ac3c38fb8ccc09c;{"time": "2018-12-06T13:01:18.399594", "fingerprints": ["0523150e654494445f912de1406ee07f7adc92fb", "0523150e654494445f912de1406ee07f7adc92fb", "0523150e654494445f912de1406ee07f7adc92fb", "0523150e654494445f912de1406ee07f7adc92fb", "0523150e654494445f912de1406ee07f7adc92fb"], "cookie_id": "e55302537b4e416f989eb811a1fd70d5"}
ff19a964249b4a07b59153274ec78d4d;{"time": "2018-12-06T13:01:22.185011", "fingerprints": ["340f99ad30045153658cad0d552dabcfb1dfcddf", "340f99ad30045153658cad0d552dabcfb1dfcddf", "340f99ad30045153658cad0d552dabcfb1dfcddf", "340f99ad30045153658cad0d552dabcfb1dfcddf", "340f99ad30045153658cad0d552dabcfb1dfcddf"], "cookie_id": "fd1af0a23f5944c3a4c5ffd09b0df22d"}
53c1ef194885427785d0c16c3dc03cd0;{"time": "2018-12-06T13:01:35.250230", "fingerprints": ["91b35bf67779b5575df9b8a0820c93be68997424", "91b35bf67779b5575df9b8a0820c93be68997424", "91b35bf67779b5575df9b8a0820c93be68997424", "91b35bf67779b5575df9b8a0820c93be68997424", "91b35bf67779b5575df9b8a0820c93be68997424"], "cookie_id": "c50256a1699d45e2a74627e367352c23"}
12c01a10bde343feb2b22073956eebd1;{"time": "2018-12-06T13:01:23.931379", "fingerprints": ["7f9b1489c64692464628c2bef2b141ac65e2f110", "7f9b1489c64692464628c2bef2b141ac65e2f110", "7f9b1489c64692464628c2bef2b141ac65e2f110", "7f9b1489c64692464628c2bef2b141ac65e2f110", "7f9b1489c64692464628c2bef2b141ac65e2f110"], "cookie_id": "9ce1d9e253914fceb9351e13b45384d7"}
cbdb5c101ef34857999543b9f8a13028;{ }
73ef1b56d3f648adb386f6018faba429;{"time": "2018-12-06T12:59:55.302185", "fingerprints": ["3f8084fe536ca1245d70389847df954b5dfe66bf", "3f8084fe536ca1245d70389847df954b5dfe66bf", "3f8084fe536ca1245d70389847df954b5dfe66bf", "3f8084fe536ca1245d70389847df954b5dfe66bf", "3f8084fe536ca1245d70389847df954b5dfe66bf"], "cookie_id": "f770453540ec4f159ba247fffa9f8145"}
f99f290a71df43ba967ba7a5047fc9f3;{"time": "2018-12-06T13:01:07.713400", "fingerprints": ["19fad0bb250254ba8d1a24551c149c20c025208f", "19fad0bb250254ba8d1a24551c149c20c025208f", "19fad0bb250254ba8d1a24551c149c20c025208f", "19fad0bb250254ba8d1a24551c149c20c025208f", "19fad0bb250254ba8d1a24551c149c20c025208f"], "cookie_id": null}
c69e454d1519485e837bf19b541040ad;{"time": "2018-12-06T13:01:26.947390", "fingerprints": ["461a2ec3c8effe2540bfc4f7097bcb61922b2915", "461a2ec3c8effe2540bfc4f7097bcb61922b2915", "461a2ec3c8effe2540bfc4f7097bcb61922b2915", "461a2ec3c8effe2540bfc4f7097bcb61922b2915", "461a2ec3c8effe2540bfc4f7097bcb61922b2915"], "cookie_id": "d2a9c1960a084c169d598126bc257612"}
098febe86ced45dd87deeaff8ac3c4d2;{ }
8e4955a2a47344439656c7944fb6990d;{"time": "2018-12-06T13:00:10.822021", "fingerprints": ["0523150e654494445f912de1406ee07f7adc92fb", "0523150e654494445f912de1406ee07f7adc92fb", "0523150e654494445f912de1406ee07f7adc92fb", "0523150e654494445f912de1406ee07f7adc92fb", "0523150e654494445f912de1406ee07f7adc92fb"], "cookie_id": "e55302537b4e416f989eb811a1fd70d5"}
6a6c32f1e9b74ed2bf99aab98be0409d;{ }
d0c218ba97614ffe98cd5877f7c1de64;{"time": "2018-12-06T13:02:07.475115", "fingerprints": ["7dca57ac0f29f7045d612918db086fabfc61fdfe", "7dca57ac0f29f7045d612918db086fabfc61fdfe", "7dca57ac0f29f7045d612918db086fabfc61fdfe", "7dca57ac0f29f7045d612918db086fabfc61fdfe", "7dca57ac0f29f7045d612918db086fabfc61fdfe"], "cookie_id": "6b9e12f0833745b294ecadfa2491a43b"}
